id,label,language,code_snippet,source_id,cwe,severity,description,fix_hint
SEC-0028,hardcoded_secret,php,"$db_password = ""root_pass_2023!"";",OWASP-BENCHMARK-092027,CWE-259,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SQL-0129,sql_injection,python,"cursor.execute(""SELECT role FROM staff WHERE username='"" + uname + ""'"")",NVD-CVE-2022-1128,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
API-0095,insecure_api,python,pickle.loads(user_supplied_bytes),OWASP-BENCHMARK-133094,CWE-502,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0031,insecure_api,python,"requests.get(url, verify=False)",OWASP-BENCHMARK-113030,CWE-295,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SQL-0275,sql_injection,java,"stmt.execute(""UPDATE users SET pass='"" + newPass + ""' WHERE user='"" + user + ""'"")",NVD-CVE-2020-1274,CWE-89,CRITICAL,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SAFE-0248,safe,nodejs,"const bcrypt = require('bcrypt'); bcrypt.hash(pwd, 12)",OWASP-BENCHMARK-244247,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0009,hardcoded_secret,python,"GITHUB_TOKEN = ""ghp_FakeTokenABCDEFGHIJKLMNOPQRSTUV""",NVD-CVE-2022-2008,CWE-798,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SQL-0234,sql_injection,python,"cursor.execute(""DELETE FROM logs WHERE id="" + str(log_id))",OWASP-BENCHMARK-021233,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SAFE-0148,safe,nodejs,"const bcrypt = require('bcrypt'); bcrypt.hash(pwd, 12)",OWASP-BENCHMARK-244147,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
API-0023,insecure_api,python,"flask.run(debug=True, host='0.0.0.0')",OWASP-BENCHMARK-123022,CWE-94,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0044,insecure_api,nodejs,app.use(cors({ origin: '*' }));,NVD-CVE-2020-3043,CWE-942,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SEC-0179,hardcoded_secret,python,"GITHUB_TOKEN = ""ghp_FakeTokenABCDEFGHIJKLMNOPQRSTUV""",NVD-CVE-2022-2178,CWE-798,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SEC-0172,hardcoded_secret,java,"private static final String DB_PASS = ""P@ssw0rd123"";",OWASP-BENCHMARK-062171,CWE-798,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SAFE-0026,safe,java,"SSLContext ctx = SSLContext.getInstance(""TLSv1.3""); ctx.init(...);",OWASP-BENCHMARK-234025,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SAFE-0198,safe,nodejs,"const bcrypt = require('bcrypt'); bcrypt.hash(pwd, 12)",OWASP-BENCHMARK-244197,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
API-0027,insecure_api,python,eval(request.args.get('expr')),OWASP-BENCHMARK-143026,CWE-95,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SEC-0095,hardcoded_secret,yaml,"password: ""admin123""  # TODO: change before prod",NVD-CVE-2020-2094,CWE-259,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0037,insecure_api,python,eval(request.args.get('expr')),OWASP-BENCHMARK-143036,CWE-95,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0168,insecure_api,nodejs,"res.setHeader('Access-Control-Allow-Origin', req.headers.origin);",NVD-CVE-2022-3167,CWE-942,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SEC-0233,hardcoded_secret,javascript,"const API_KEY = ""sk-live-abcd1234efgh5678ijkl9012"";",NVD-CVE-2019-2232,CWE-798,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0118,insecure_api,nodejs,"res.setHeader('Access-Control-Allow-Origin', req.headers.origin);",NVD-CVE-2022-3117,CWE-942,MEDIUM,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0067,insecure_api,python,eval(request.args.get('expr')),OWASP-BENCHMARK-143066,CWE-95,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SEC-0298,hardcoded_secret,php,"$db_password = ""root_pass_2023!"";",OWASP-BENCHMARK-092297,CWE-259,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SEC-0182,hardcoded_secret,java,"private static final String DB_PASS = ""P@ssw0rd123"";",OWASP-BENCHMARK-062181,CWE-798,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SAFE-0203,safe,python,password = os.environ['DB_PASSWORD'],NVD-SAFE-4202,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0015,hardcoded_secret,yaml,"password: ""admin123""  # TODO: change before prod",NVD-CVE-2020-2014,CWE-259,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0129,insecure_api,python,"subprocess.call(request.form['cmd'], shell=True)",OWASP-BENCHMARK-153128,CWE-78,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SQL-0210,sql_injection,java,"rs = stmt.executeQuery(""SELECT * FROM items WHERE category="" + cat)",OWASP-BENCHMARK-051209,CWE-89,CRITICAL,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SAFE-0034,safe,nodejs,const secret = process.env.JWT_SECRET;,NVD-SAFE-4033,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0134,hardcoded_secret,python,"SECRET_KEY = ""django-insecure-xyz987abc654def321""",OWASP-BENCHMARK-072133,CWE-321,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SEC-0029,hardcoded_secret,python,"GITHUB_TOKEN = ""ghp_FakeTokenABCDEFGHIJKLMNOPQRSTUV""",NVD-CVE-2022-2028,CWE-798,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SQL-0261,sql_injection,python,"query = ""SELECT * FROM users WHERE id = "" + user_input",OWASP-BENCHMARK-001260,CWE-89,CRITICAL,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SAFE-0217,safe,python,import html; safe = html.escape(user_input),NVD-SAFE-4216,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0007,hardcoded_secret,java,"String jwtSecret = ""my_ultra_secret_jwt_key_hardcoded"";",NVD-CVE-2021-2006,CWE-321,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SAFE-0167,safe,python,import html; safe = html.escape(user_input),NVD-SAFE-4166,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SAFE-0028,safe,nodejs,"const bcrypt = require('bcrypt'); bcrypt.hash(pwd, 12)",OWASP-BENCHMARK-244027,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SAFE-0125,safe,python,"requests.get(url, verify=True, cert=('/path/cert.pem','/path/key.pem'))",OWASP-BENCHMARK-224124,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SQL-0271,sql_injection,python,"query = ""SELECT * FROM users WHERE id = "" + user_input",OWASP-BENCHMARK-001270,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SQL-0291,sql_injection,python,"query = ""SELECT * FROM users WHERE id = "" + user_input",OWASP-BENCHMARK-001290,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
API-0213,insecure_api,python,"flask.run(debug=True, host='0.0.0.0')",OWASP-BENCHMARK-123212,CWE-94,MEDIUM,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SQL-0097,sql_injection,ruby,"User.where(""name = '#{params[:name]}'"")",NVD-CVE-2021-1096,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
API-0288,insecure_api,nodejs,"res.setHeader('Access-Control-Allow-Origin', req.headers.origin);",NVD-CVE-2022-3287,CWE-942,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0219,insecure_api,python,"subprocess.call(request.form['cmd'], shell=True)",OWASP-BENCHMARK-153218,CWE-78,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SQL-0032,sql_injection,java,"String sql = ""SELECT * FROM orders WHERE uid='"" + uid + ""'"";",OWASP-BENCHMARK-011031,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
API-0163,insecure_api,python,"flask.run(debug=True, host='0.0.0.0')",OWASP-BENCHMARK-123162,CWE-94,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SAFE-0054,safe,nodejs,const secret = process.env.JWT_SECRET;,NVD-SAFE-4053,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0020,hardcoded_secret,nodejs,"process.env.JWT_SECRET = ""hardcoded_jwt_secret_value"";",OWASP-BENCHMARK-102019,CWE-321,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SQL-0299,sql_injection,python,"cursor.execute(""SELECT role FROM staff WHERE username='"" + uname + ""'"")",NVD-CVE-2022-1298,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SQL-0200,sql_injection,java,"rs = stmt.executeQuery(""SELECT * FROM items WHERE category="" + cat)",OWASP-BENCHMARK-051199,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SEC-0261,hardcoded_secret,python,"AWS_SECRET = ""wJalrXUtnFEMI/K7MDENG/bPxRfiCYEXAMPLEKEY""",NVD-CVE-2018-2260,CWE-798,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SQL-0179,sql_injection,python,"cursor.execute(""SELECT role FROM staff WHERE username='"" + uname + ""'"")",NVD-CVE-2022-1178,CWE-89,CRITICAL,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SAFE-0232,safe,java,"PreparedStatement ps = conn.prepareStatement(""SELECT * FROM u WHERE id=?""); ps.setInt(1,uid);",OWASP-BENCHMARK-214231,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SQL-0089,sql_injection,python,"cursor.execute(""SELECT role FROM staff WHERE username='"" + uname + ""'"")",NVD-CVE-2022-1088,CWE-89,CRITICAL,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
API-0188,insecure_api,nodejs,"res.setHeader('Access-Control-Allow-Origin', req.headers.origin);",NVD-CVE-2022-3187,CWE-942,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0125,insecure_api,python,pickle.loads(user_supplied_bytes),OWASP-BENCHMARK-133124,CWE-502,MEDIUM,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0227,insecure_api,python,eval(request.args.get('expr')),OWASP-BENCHMARK-143226,CWE-95,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SQL-0209,sql_injection,python,"cursor.execute(""SELECT role FROM staff WHERE username='"" + uname + ""'"")",NVD-CVE-2022-1208,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SAFE-0140,safe,java,"String q = ""SELECT * FROM t WHERE id=?""; stmt = con.prepareStatement(q); stmt.setString(1,id);",OWASP-BENCHMARK-254139,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SQL-0297,sql_injection,ruby,"User.where(""name = '#{params[:name]}'"")",NVD-CVE-2021-1296,CWE-89,CRITICAL,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SAFE-0098,safe,nodejs,"const bcrypt = require('bcrypt'); bcrypt.hash(pwd, 12)",OWASP-BENCHMARK-244097,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0198,hardcoded_secret,php,"$db_password = ""root_pass_2023!"";",OWASP-BENCHMARK-092197,CWE-259,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0235,insecure_api,python,pickle.loads(user_supplied_bytes),OWASP-BENCHMARK-133234,CWE-502,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SEC-0130,hardcoded_secret,nodejs,"process.env.JWT_SECRET = ""hardcoded_jwt_secret_value"";",OWASP-BENCHMARK-102129,CWE-321,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SEC-0207,hardcoded_secret,java,"String jwtSecret = ""my_ultra_secret_jwt_key_hardcoded"";",NVD-CVE-2021-2206,CWE-321,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0231,insecure_api,python,"requests.get(url, verify=False)",OWASP-BENCHMARK-113230,CWE-295,MEDIUM,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0094,insecure_api,nodejs,app.use(cors({ origin: '*' }));,NVD-CVE-2020-3093,CWE-942,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
